Name,Species,Gender,Personality,Hobby,Catchphrase,Favorite Song,Style 1,Style 2,Color 1,Color 2,Wallpaper,Flooring,name,birthday_month,birthday_day,sign,nh_details.quote,nh_details.image_url,nh_details.photo_url,nh_details.icon_url,nh_details.sub-personality,nh_details.house_interior_url,nh_details.house_exterior_url
Pancetti,Pig,Female,Snooty,Music,sooey,K.K. Cruisin',Cute,Gorgeous,Red,Yellow,white botanical-tile wall,yellow floral flooring,Pancetti,November,14,Scorpio,Always get it in writing.,https://dodo.ac/np/images/e/ec/Pancetti_NH.png,https://dodo.ac/np/images/c/c0/Pancetti%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/40/Pancetti_NH_Villager_Icon.png,A,https://dodo.ac/np/images/a/a9/House_of_Pancetti_NH.jpg,https://dodo.ac/np/images/d/d3/House_of_Pancetti_NH_Model.png
Pango,Anteater,Female,Peppy,Fashion,snooooof,K.K. Oasis,Elegant,Cool,Orange,Purple,imperial wall,gold iron-parquet flooring,Pango,November,9,Scorpio,A thing of beauty is a joy forever.,https://dodo.ac/np/images/d/d5/Pango_NH.png,https://dodo.ac/np/images/5/57/Pango%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/7f/Pango_NH_Villager_Icon.png,B,https://dodo.ac/np/images/0/04/House_of_Pango_NH.png,https://dodo.ac/np/images/4/4f/House_of_Pango_NH_Model.png
Paolo,Elephant,Male,Lazy,Nature,pal,To The Edge,Simple,Elegant,Gray,Light blue,blue desert-tile wall,blue mosaic-tile flooring,Paolo,May,5,Taurus,"When it works, it works.",https://dodo.ac/np/images/5/59/Paolo_NH.png,https://dodo.ac/np/images/d/d3/Paolo%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/df/Paolo_NH_Villager_Icon.png,A,https://dodo.ac/np/images/e/e4/House_of_Paolo_NH.jpg,https://dodo.ac/np/images/2/2f/House_of_Paolo_NH_Model.png
Papi,Horse,Male,Lazy,Nature,haaay,Hypno K.K.,Simple,Simple,Orange,Light blue,colorful puzzle wall,jointed-mat flooring,Papi,January,10,Capricorn,Never say neigh.,https://dodo.ac/np/images/a/a7/Papi_NH.png,https://dodo.ac/np/images/3/36/Papi%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/09/Papi_NH_Villager_Icon.png,A,https://dodo.ac/np/images/b/bc/House_of_Papi_NH.jpg,https://dodo.ac/np/images/6/65/House_of_Papi_NH_Model.png
Pashmina,Goat,Female,Big Sister,Music,kidders,K.K. Disco,Cool,Elegant,Red,Colorful,cute red wall,cute white-tile flooring,Pashmina,December,26,Capricorn,"Before you judge someone, walk a mile in their hooves.",https://dodo.ac/np/images/3/3e/Pashmina_NH.png,https://dodo.ac/np/images/f/f7/Pashmina%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/6/6b/Pashmina_NH_Villager_Icon.png,A,https://dodo.ac/np/images/2/20/House_of_Pashmina_NH.jpg,https://dodo.ac/np/images/c/c3/House_of_Pashmina_NH_Model.png
Pate,Duck,Female,Peppy,Fashion,quackle,K.K. Soul,Simple,Cute,Yellow,White,blue subway-tile wall,hexagonal floral flooring,Pate,February,23,Pisces,A duck won't bite you.,https://dodo.ac/np/images/6/6b/Pate_NH.png,https://dodo.ac/np/images/b/b9/Pate%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e5/Pate_NH_Villager_Icon.png,B,https://dodo.ac/np/images/c/c4/House_of_Pate_NH.jpg,https://dodo.ac/np/images/a/a5/House_of_Pate_NH_Model.png
Patty,Cow,Female,Peppy,Fashion,how-now,K.K. Calypso,Simple,Cute,Orange,Red,backyard-fence wall,wildflower meadow,Patty,May,10,Taurus,A friend in need is a friend indeed!,https://dodo.ac/np/images/f/f1/Patty_NH.png,https://dodo.ac/np/images/8/84/Patty%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/fe/Patty_NH_Villager_Icon.png,B,https://dodo.ac/np/images/7/77/House_of_Patty_NH.jpg,https://dodo.ac/np/images/e/ea/House_of_Patty_NH_Model.png
Paula,Bear,Female,Big Sister,Fitness,yodelay,K.K. Disco,Cute,Active,Orange,Green,starry wall,berry-chocolates flooring,Paula,March,22,Aries,Trends always make a comeback.,https://dodo.ac/np/images/0/0f/Paula_NH.png,https://dodo.ac/np/images/b/b3/Paula%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e4/Paula_NH_Villager_Icon.png,B,https://dodo.ac/np/images/1/19/House_of_Paula_NH.png,https://dodo.ac/np/images/5/54/House_of_Paula_NH_Model.png
Peaches,Horse,Female,Normal,Education,neighbor,Forest Life,Cute,Simple,Colorful,Light blue,cabin wall,dirt flooring,Peaches,November,28,Sagittarius,Every day is a gift.,https://dodo.ac/np/images/0/0d/Peaches_NH.png,https://dodo.ac/np/images/5/57/Peaches%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e3/Peaches_NH_Villager_Icon.png,B,https://dodo.ac/np/images/5/56/House_of_Peaches_NH.jpg,https://dodo.ac/np/images/8/8b/House_of_Peaches_NH_Model.png
Peanut,Squirrel,Female,Peppy,Fashion,slacker,Forest Life,Cute,Cute,Red,Colorful,cute red wall,cute white-tile flooring,Peanut,June,8,Gemini,Never take a nibble when you can take a bite.,https://dodo.ac/np/images/d/d5/Peanut_NH.png,https://dodo.ac/np/images/e/ec/Peanut%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/4b/Peanut_NH_Villager_Icon.png,B,https://dodo.ac/np/images/5/50/House_of_Peanut_NH.jpg,https://dodo.ac/np/images/b/ba/House_of_Peanut_NH_Model.png
Pecan,Squirrel,Female,Snooty,Fashion,chipmunk,K.K. Love Song,Elegant,Gorgeous,Purple,Beige,beige art-deco wall,simple white flooring,Pecan,September,10,Virgo,Promises are like pie crusts— they're made to be broken.,https://dodo.ac/np/images/6/60/Pecan_NH.png,https://dodo.ac/np/images/9/95/Pecan%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/12/Pecan_NH_Villager_Icon.png,B,https://dodo.ac/np/images/3/3b/House_of_Pecan_NH.jpg,https://dodo.ac/np/images/5/5b/House_of_Pecan_NH_Model.png
Peck,Bird,Male,Jock,Play,crunch,My Place,Simple,Active,Beige,Red,camo wall,blue-paint flooring,Peck,July,25,Leo,The best defense is a good offense.,https://dodo.ac/np/images/4/44/Peck_NH.png,https://dodo.ac/np/images/3/30/Peck%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c8/Peck_NH_Villager_Icon.png,A,https://dodo.ac/np/images/f/fb/House_of_Peck_NH.jpg,https://dodo.ac/np/images/f/fb/House_of_Peck_NH_Model.png
Peewee,Gorilla,Male,Cranky,Fitness,li'l bitty baby,K.K. Rock,Active,Cool,Orange,Blue,steel-frame wall,concrete flooring,Peewee,September,11,Virgo,Look behind you.,https://dodo.ac/np/images/2/2a/Peewee_NH.png,https://dodo.ac/np/images/9/9d/Peewee%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/2/24/Peewee_NH_Villager_Icon.png,B,https://dodo.ac/np/images/c/c9/House_of_Peewee_NH.jpg,https://dodo.ac/np/images/8/8e/House_of_Peewee_NH_Model.png
Peggy,Pig,Female,Peppy,Fashion,shweetie,K.K. Bossa,Cute,Active,Blue,Red,red intricate wall,birch flooring,Peggy,May,23,Gemini,We're all diamonds in the rough.,https://dodo.ac/np/images/2/28/Peggy_NH.png,https://dodo.ac/np/images/9/99/Peggy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/d9/Peggy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/9/9b/House_of_Peggy_NH.jpg,https://dodo.ac/np/images/a/a5/House_of_Peggy_NH_Model.png
Pekoe,Cub,Female,Normal,Nature,bud,Imperial K.K.,Elegant,Cute,Red,Beige,exquisite wall,bamboo flooring,Pekoe,May,18,Taurus,Let bygones be bygones.,https://dodo.ac/np/images/d/df/Pekoe_NH.png,https://dodo.ac/np/images/4/40/Pekoe%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c4/Pekoe_NH_Villager_Icon.png,B,https://dodo.ac/np/images/d/d3/House_of_Pekoe_NH.jpg,https://dodo.ac/np/images/b/b4/House_of_Pekoe_NH_Model.png
Penelope,Mouse,Female,Peppy,Fashion,oh bow,Bubblegum K.K.,Cute,Gorgeous,Pink,Red,cute red wall,red dot flooring,Penelope,February,5,Aquarius,One mile or a thousand makes no difference to love.,https://dodo.ac/np/images/1/15/Penelope_NH.png,https://dodo.ac/np/images/5/55/Penelope%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/3/32/Penelope_NH_Villager_Icon.png,A,https://dodo.ac/np/images/8/8e/House_of_Penelope_NH.jpg,https://dodo.ac/np/images/a/ad/House_of_Penelope_NH_Model.png
Phil,Ostrich,Male,Smug,Music,hurk,K.K. Moody,Elegant,Cool,Green,Red,red art-deco wall,simple red flooring,Phil,November,27,Sagittarius,Best not to say too much.,https://dodo.ac/np/images/f/f2/Phil_NH.png,https://dodo.ac/np/images/b/ba/Phil%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/15/Phil_NH_Villager_Icon.png,A,https://dodo.ac/np/images/a/ad/House_of_Phil_NH.jpg,https://dodo.ac/np/images/4/45/House_of_Phil_NH_Model.png
Phoebe,Ostrich,Female,Big Sister,Fitness,sparky,K.K. Flamenco,Gorgeous,Cool,Black,Red,magma-cavern wall,lava flooring,Phoebe,April,22,Taurus,You can't keep a good bird down.,https://dodo.ac/np/images/5/50/Phoebe_NH.png,https://dodo.ac/np/images/f/f9/Phoebe%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/71/Phoebe_NH_Villager_Icon.png,A,https://dodo.ac/np/images/d/d8/House_of_Phoebe_NH.jpg,https://dodo.ac/np/images/b/b6/House_of_Phoebe_NH_Model.png
Pierce,Eagle,Male,Jock,Fitness,hawkeye,K.K. Gumbo,Elegant,Active,Orange,Yellow,blue camo wall,simple blue flooring,Pierce,January,8,Capricorn,"When someone says fly, you ask how high!",https://dodo.ac/np/images/8/80/Pierce_NH.png,https://dodo.ac/np/images/0/04/Pierce%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/8/8d/Pierce_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/8d/House_of_Pierce_NH.jpg,https://dodo.ac/np/images/7/7a/House_of_Pierce_NH_Model.png
Pietro,Sheep,Male,Smug,Music,honk honk,K.K. Parade,Gorgeous,Simple,Colorful,Red,sky wall,cloud flooring,Pietro,April,19,Aries,Be the class clown.,https://dodo.ac/np/images/f/fb/Pietro_NH.png,https://dodo.ac/np/images/2/27/Pietro%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/5/56/Pietro_NH_Villager_Icon.png,A,https://dodo.ac/np/images/1/10/House_of_Pietro_NH.jpg,https://dodo.ac/np/images/0/04/House_of_Pietro_NH_Model.png
Pinky,Bear,Female,Peppy,Fashion,wah,Imperial K.K.,Cute,Simple,Red,Pink,bamboo wall,floral rush-mat flooring,Pinky,September,9,Virgo,Time spent with friends is time well spent.,https://dodo.ac/np/images/b/bf/Pinky_NH.png,https://dodo.ac/np/images/6/61/Pinky%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/0f/Pinky_NH_Villager_Icon.png,B,https://dodo.ac/np/images/0/07/House_of_Pinky_NH.png,https://dodo.ac/np/images/0/0c/House_of_Pinky_NH_Model.png
Piper,Bird,Female,Peppy,Play,chickadee,K.K. Synth,Elegant,Gorgeous,Black,White,cityscape wall,monochromatic tile flooring,Piper,April,18,Aries,"Where there's life, there's hope.",https://dodo.ac/np/images/0/09/Piper_NH.png,https://dodo.ac/np/images/6/60/Piper%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/ec/Piper_NH_Villager_Icon.png,A,https://dodo.ac/np/images/d/d3/House_of_Piper_NH.png,https://dodo.ac/np/images/d/de/House_of_Piper_NH_Model.png
Pippy,Rabbit,Female,Peppy,Fashion,li'l hare,Drivin',Cute,Simple,Green,Brown,mod wall,blue-paint flooring,Pippy,June,14,Gemini,Fake it till you make it.,https://dodo.ac/np/images/a/a1/Pippy_NH.png,https://dodo.ac/np/images/5/5b/Pippy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/6/6b/Pippy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/0/09/House_of_Pippy_NH.jpg,https://dodo.ac/np/images/b/bb/House_of_Pippy_NH_Model.png
Plucky,Chicken,Female,Big Sister,Play,chicky-poo,K.K. Island,Cool,Simple,Light blue,Yellow,tropical vista,starry-sands flooring,Plucky,October,12,Libra,Keep your crumbs out of the bed.,https://dodo.ac/np/images/6/63/Plucky_NH.png,https://dodo.ac/np/images/f/f1/Plucky%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/5/5d/Plucky_NH_Villager_Icon.png,A,https://dodo.ac/np/images/d/d4/House_of_Plucky_NH.jpg,https://dodo.ac/np/images/6/6c/House_of_Plucky_NH_Model.png
Pompom,Duck,Female,Peppy,Music,rah rah,K.K. Soul,Cute,Simple,Pink,Light blue,beaded-curtain wall,green retro flooring,Pompom,February,11,Aquarius,Happiness is a rainy day!,https://dodo.ac/np/images/3/32/Pompom_NH.png,https://dodo.ac/np/images/1/14/Pompom%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/91/Pompom_NH_Villager_Icon.png,B,https://dodo.ac/np/images/9/9b/House_of_Pompom_NH.jpg,https://dodo.ac/np/images/b/b5/House_of_Pompom_NH_Model.png
Poncho,Cub,Male,Jock,Fitness,li'l bear,K.K. Blues,Simple,Simple,Orange,Yellow,blue simple-cloth wall,blue-paint flooring,Poncho,January,2,Capricorn,Fortune favors the brave!,https://dodo.ac/np/images/f/f0/Poncho_NH.png,https://dodo.ac/np/images/5/55/Poncho%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/44/Poncho_NH_Villager_Icon.png,B,https://dodo.ac/np/images/b/b3/House_of_Poncho_NH.png,https://dodo.ac/np/images/5/55/House_of_Poncho_NH_Model.png
Poppy,Squirrel,Female,Normal,Education,nutty,Forest Life,Cute,Elegant,Green,Yellow,autumn wall,colored-leaves flooring,Poppy,August,5,Leo,It's all about positive thinking!,https://dodo.ac/np/images/c/c4/Poppy_NH.png,https://dodo.ac/np/images/4/41/Poppy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/44/Poppy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/f/fb/House_of_Poppy_NH.jpg,https://dodo.ac/np/images/7/7e/House_of_Poppy_NH_Model.png
Portia,Dog,Female,Snooty,Fashion,ruffian,K.K. Disco,Elegant,Gorgeous,Purple,Black,blue desert-tile wall,rosewood flooring,Portia,October,25,Scorpio,Charity begins at home.,https://dodo.ac/np/images/c/ce/Portia_NH.png,https://dodo.ac/np/images/0/0c/Portia%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/de/Portia_NH_Villager_Icon.png,B,https://dodo.ac/np/images/0/07/House_of_Portia_NH.jpg,https://dodo.ac/np/images/5/54/House_of_Portia_NH_Model.png
Prince,Frog,Male,Lazy,Play,burrup,Only Me,Simple,Active,Yellow,White,starry-sky wall,daisy meadow,Prince,July,21,Cancer,Catch more flies with honey than vinegar.,https://dodo.ac/np/images/a/a6/Prince_NH.png,https://dodo.ac/np/images/2/29/Prince%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/99/Prince_NH_Villager_Icon.png,B,https://dodo.ac/np/images/e/ef/House_of_Prince_NH.png,https://dodo.ac/np/images/1/11/House_of_Prince_NH_Model.png
Puck,Penguin,Male,Lazy,Fitness,brrrrrrrrr,K.K. March,Active,Simple,Blue,Red,ice wall,ice flooring,Puck,February,21,Pisces,A bad attitude will land you in the penalty box.,https://dodo.ac/np/images/5/53/Puck_NH.png,https://dodo.ac/np/images/e/e6/Puck%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/6/6b/Puck_NH_Villager_Icon.png,B,https://dodo.ac/np/images/7/74/House_of_Puck_NH.jpg,https://dodo.ac/np/images/3/3e/House_of_Puck_NH_Model.png
Puddles,Frog,Female,Peppy,Fashion,splish,K.K. Disco,Cute,Gorgeous,Green,Pink,blue subway-tile wall,mint dot flooring,Puddles,January,13,Capricorn,Look before you leap.,https://dodo.ac/np/images/f/f9/Puddles_NH.png,https://dodo.ac/np/images/7/7b/Puddles%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/f8/Puddles_NH_Villager_Icon.png,B,https://dodo.ac/np/images/0/05/House_of_Puddles_NH.jpg,https://dodo.ac/np/images/3/30/House_of_Puddles_NH_Model.png
Pudge,Cub,Male,Lazy,Play,golly,K.K. Stroll,Simple,Simple,Green,Blue,green playroom wall,colorful puzzle flooring,Pudge,June,11,Gemini,There's no such thing as a free lunch.,https://dodo.ac/np/images/8/87/Pudge_NH.png,https://dodo.ac/np/images/0/0f/Pudge%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/4a/Pudge_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/66/House_of_Pudge_NH.png,https://dodo.ac/np/images/5/57/House_of_Pudge_NH_Model.png
Punchy,Cat,Male,Lazy,Play,mrmpht,Forest Life,Simple,Simple,Blue,Light blue,blue simple-cloth wall,jointed-mat flooring,Punchy,April,11,Aries,There's always more fish in the sea!,https://dodo.ac/np/images/6/6d/Punchy_NH.png,https://dodo.ac/np/images/5/53/Punchy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/5/50/Punchy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/83/House_of_Punchy_NH.jpg,https://dodo.ac/np/images/e/e7/House_of_Punchy_NH_Model.png
Purrl,Cat,Female,Snooty,Fashion,kitten,K.K. Chorale,Cool,Elegant,Gray,Blue,arched-window wall,dark herringbone flooring,Purrl,May,29,Gemini,Let them drink cream.,https://dodo.ac/np/images/a/a2/Purrl_NH.png,https://dodo.ac/np/images/7/70/Purrl%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a0/Purrl_NH_Villager_Icon.png,B,https://dodo.ac/np/images/0/00/House_of_Purrl_NH.jpg,https://dodo.ac/np/images/8/84/House_of_Purrl_NH_Model.png
Queenie,Ostrich,Female,Snooty,Fashion,chicken,K.K. Gumbo,Gorgeous,Elegant,Black,Gray,abstract wall,dark parquet flooring,Queenie,November,13,Scorpio,You never get a second chance to make a first impression.,https://dodo.ac/np/images/f/f1/Queenie_NH.png,https://dodo.ac/np/images/c/ce/Queenie%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/15/Queenie_NH_Villager_Icon.png,B,https://dodo.ac/np/images/a/a8/House_of_Queenie_NH.jpg,https://dodo.ac/np/images/2/27/House_of_Queenie_NH_Model.png
Quillson,Duck,Male,Smug,Music,ridukulous,K.K. Groove,Elegant,Cool,Beige,Orange,dark wooden-mosaic wall,simple purple flooring,Quillson,December,22,Capricorn,There is beauty in everything.,https://dodo.ac/np/images/e/e4/Quillson_NH.png,https://dodo.ac/np/images/c/c5/Quillson%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/1c/Quillson_NH_Villager_Icon.png,A,https://dodo.ac/np/images/4/41/House_of_Quillson_NH.jpg,https://dodo.ac/np/images/3/3f/House_of_Quillson_NH_Model.png
Raddle,Frog,Male,Lazy,Nature,aaach—,Mr. K.K.,Elegant,Simple,White,Gray,white simple-cloth wall,green rubber flooring,Raddle,June,6,Gemini,A healthy mind makes for a healthy body.,https://dodo.ac/np/images/7/7a/Raddle_NH.png,https://dodo.ac/np/images/0/02/Raddle%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/04/Raddle_NH_Villager_Icon.png,A,https://dodo.ac/np/images/5/5c/House_of_Raddle_NH.jpg,https://dodo.ac/np/images/2/2f/House_of_Raddle_NH_Model.png
Rasher,Pig,Male,Cranky,Music,swine,K.K. Rockabilly,Cool,Simple,Blue,Black,chain-link fence,parking flooring,Rasher,April,7,Aries,Don't judge a book by its cover.,https://dodo.ac/np/images/e/e1/Rasher_NH.png,https://dodo.ac/np/images/c/c5/Rasher%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/3/38/Rasher_NH_Villager_Icon.png,B,https://dodo.ac/np/images/d/dd/House_of_Rasher_NH.jpg,https://dodo.ac/np/images/f/f1/House_of_Rasher_NH_Model.png
Raymond,Cat,Male,Smug,Nature,crisp,K.K. Cruisin',Elegant,Cool,Black,Gray,office wall,monochromatic tile flooring,Raymond,October,1,Libra,Stay on brand!,https://dodo.ac/np/images/2/2a/Raymond_NH.png,https://dodo.ac/np/images/7/78/Raymond%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/f2/Raymond_NH_Villager_Icon.png,B,https://dodo.ac/np/images/2/25/House_of_Raymond_NH.png,https://dodo.ac/np/images/1/11/House_of_Raymond_NH_Model.png
Renée,Rhino,Female,Big Sister,Music,yo yo yo,Surfin' K.K.,Cool,Active,Purple,Yellow,skull wall,tiger-print flooring,Renée,May,28,Gemini,Reckless youth makes rueful age.,https://dodo.ac/np/images/e/ef/Ren%C3%A9e_NH.png,https://dodo.ac/np/images/d/de/Ren%C3%A9e%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/f6/Ren%C3%A9e_NH_Villager_Icon.png,A,https://dodo.ac/np/images/b/b8/House_of_Ren%C3%A9e_NH.jpg,https://dodo.ac/np/images/5/55/House_of_Ren%C3%A9e_NH_Model.png
Reneigh,Horse,Female,Big Sister,Play,ayup yup,K.K. Synth,Cool,Gorgeous,Black,Purple,botanical-tile wall,brown floral flooring,Reneigh,June,4,Gemini,"You can only be you, so be the best you that you can be.",https://dodo.ac/np/images/9/92/Reneigh_NH.png,https://dodo.ac/np/images/e/e0/Reneigh%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/f4/Reneigh_NH_Villager_Icon.png,A,https://dodo.ac/np/images/c/c9/House_of_Reneigh_NH.png,https://dodo.ac/np/images/1/18/House_of_Reneigh_NH_Model.png
Rex,Lion,Male,Lazy,Nature,cool cat,Wandering,Simple,Cute,Blue,Light blue,summit wall,daisy meadow,Rex,July,24,Leo,"Three wrongs don't make a right, but three rights make a left.",https://dodo.ac/np/images/7/78/Rex_NH.png,https://dodo.ac/np/images/e/ee/Rex%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/5/52/Rex_NH_Villager_Icon.png,A,https://dodo.ac/np/images/8/81/House_of_Rex_NH.jpg,https://dodo.ac/np/images/a/a0/House_of_Rex_NH_Model.png
Rhonda,Rhino,Female,Normal,Music,bigfoot,K.K. Ballad,Elegant,Gorgeous,Purple,Black,purple desert-tile wall,simple purple flooring,Rhonda,January,24,Aquarius,Don't look down your nose at people!,https://dodo.ac/np/images/d/df/Rhonda_NH.png,https://dodo.ac/np/images/8/80/Rhonda%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/9c/Rhonda_NH_Villager_Icon.png,B,https://dodo.ac/np/images/4/44/House_of_Rhonda_NH.jpg,https://dodo.ac/np/images/d/d6/House_of_Rhonda_NH_Model.png
Ribbot,Frog,Male,Jock,Fitness,zzrrbbitt,K.K. Technopop,Simple,Active,Blue,Light blue,circuit-board wall,future-tech flooring,Ribbot,February,13,Aquarius,"Never rest, never rust.",https://dodo.ac/np/images/9/94/Ribbot_NH.png,https://dodo.ac/np/images/b/b1/Ribbot%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/8/87/Ribbot_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/86/House_of_Ribbot_NH.png,https://dodo.ac/np/images/4/42/House_of_Ribbot_NH_Model.png
Ricky,Squirrel,Male,Cranky,Education,nutcase,K.K. Safari,Cool,Simple,Blue,Red,woodland wall,swamp flooring,Ricky,September,14,Virgo,You gotta break a few shells to get to the nut.,https://dodo.ac/np/images/8/8d/Ricky_NH.png,https://dodo.ac/np/images/8/8f/Ricky%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/dd/Ricky_NH_Villager_Icon.png,B,https://dodo.ac/np/images/3/32/House_of_Ricky_NH.jpg,https://dodo.ac/np/images/c/cb/House_of_Ricky_NH_Model.png
Rizzo,Mouse,Male,Cranky,Education,squee,K.K. Folk,Simple,Cool,Black,Gray,mortar wall,dirt flooring,Rizzo,January,17,Capricorn,Evil lurks everywhere.,https://dodo.ac/np/images/6/69/Rizzo_NH.png,https://dodo.ac/np/images/a/ac/Rizzo%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/7c/Rizzo_NH_Villager_Icon.png,B,https://dodo.ac/np/images/d/d0/House_of_Rizzo_NH.png,https://dodo.ac/np/images/7/73/House_of_Rizzo_NH_Model.png
Roald,Penguin,Male,Jock,Fitness,b-b-buddy,K.K. March,Active,Simple,Red,Yellow,iceberg wall,iceberg flooring,Roald,January,5,Capricorn,You must learn to waddle before you can swim.,https://dodo.ac/np/images/6/63/Roald_NH.png,https://dodo.ac/np/images/5/54/Roald%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c4/Roald_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/60/House_of_Roald_NH.jpg,https://dodo.ac/np/images/b/b4/House_of_Roald_NH_Model.png
Robin,Bird,Female,Snooty,Fashion,la-di-da,K.K. Cruisin',Elegant,Cool,Light blue,Purple,brown botanical-tile wall,brown argyle-tile flooring,Robin,December,4,Sagittarius,Always keep your wings manicured so you can fly away.,https://dodo.ac/np/images/8/85/Robin_NH.png,https://dodo.ac/np/images/1/15/Robin%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/eb/Robin_NH_Villager_Icon.png,B,https://dodo.ac/np/images/b/b0/House_of_Robin_NH.png,https://dodo.ac/np/images/1/17/House_of_Robin_NH_Model.png
Rocco,Hippo,Male,Cranky,Education,hippie,K.K. Lament,Simple,Cool,Yellow,Black,construction-site wall,construction-site flooring,Rocco,August,18,Leo,The only thing to fear is fear itself... and wasps!,https://dodo.ac/np/images/0/02/Rocco_NH.png,https://dodo.ac/np/images/9/9d/Rocco%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/3/36/Rocco_NH_Villager_Icon.png,B,https://dodo.ac/np/images/d/d5/House_of_Rocco_NH.jpg,https://dodo.ac/np/images/2/20/House_of_Rocco_NH_Model.png
Rocket,Gorilla,Female,Big Sister,Fitness,vroom,K.K. Adventure,Active,Cool,Pink,Red,skyscraper wall,monochromatic tile flooring,Rocket,April,14,Aries,Art feeds the soul. So does pizza.,https://dodo.ac/np/images/5/58/Rocket_NH.png,https://dodo.ac/np/images/6/6a/Rocket%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/eb/Rocket_NH_Villager_Icon.png,B,https://dodo.ac/np/images/c/c3/House_of_Rocket_NH.jpg,https://dodo.ac/np/images/7/7a/House_of_Rocket_NH_Model.png
Rod,Mouse,Male,Jock,Fitness,ace,K.K. March,Active,Cool,Blue,Light blue,sea view,ship deck,Rod,August,14,Leo,"If you can't beat 'em, work harder.",https://dodo.ac/np/images/e/ea/Rod_NH.png,https://dodo.ac/np/images/8/84/Rod%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/16/Rod_NH_Villager_Icon.png,B,https://dodo.ac/np/images/b/bf/House_of_Rod_NH.jpg,https://dodo.ac/np/images/b/b7/House_of_Rod_NH_Model.png
Rodeo,Bull,Male,Lazy,Fitness,chaps,K.K. Technopop,Simple,Cool,Black,Red,concrete wall,monochromatic tile flooring,Rodeo,October,29,Scorpio,Zzzzzzzzzzzzzzzzz...,https://dodo.ac/np/images/6/6c/Rodeo_NH.png,https://dodo.ac/np/images/9/93/Rodeo%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/99/Rodeo_NH_Villager_Icon.png,B,https://dodo.ac/np/images/5/5d/House_of_Rodeo_NH.png,https://dodo.ac/np/images/0/08/House_of_Rodeo_NH_Model.png
